3,150,35.495,729.854
3,151,35.882,363.459
3,152,36.063,1002.38
3,153,35.167,315.165
3,154,35.378,895.561
3,155,35.804,1407.06
3,156,36.048,1367.72
3,157,35.634,769.701
3,158,35.947,1100.75
3,159,35.927,1611.14
3,160,35.675,1503.93
3,161,35.78,123.507
3,162,35.486,275.556
3,163,35.996,997.013
3,164,35.735,174.546
3,165,35.844,1276.72
3,166,35.845,520.633
3,167,35.959,107.642
3,168,35.697,1496.03
3,169,35.913,1400.34
3,170,35.821,1268.64
3,171,35.31,302.878
3,172,35.759,1631.36
3,173,35.816,157.182
3,174,35.691,112.967
3,175,35.881,1027.74
3,176,35.651,161.758
3,177,35.196,287.105
3,178,35.688,445.994
3,179,35.933,75.827
3,180,35.84,690.131
3,181,36.186,595.122
3,182,35.9,1560.32
3,183,35.715,1099.96
3,184,35.567,1229.3
3,185,35.854,169.602
3,186,35.802,631.488
3,187,35.937,1078.43
3,188,35.849,1076.96
3,189,36.176,578.945
3,190,35.734,775.463
3,191,35.51,1627.47
3,192,36.043,676.936
3,193,36.093,1324.11
3,194,36.051,730.307
3,195,35.569,1217.02
3,196,35.501,333.594
3,197,35.631,401.36
3,198,35.588,1429.3
3,199,35.917,1079.77
3,200,35.644,1085.68
3,201,35.767,218.863
3,202,35.677,767.915
3,203,35.77,1496.12
3,204,35.647,716.493
3,205,35.597,441.744
3,206,35.614,343.282
3,207,36.035,994.118
3,208,35.609,363.987
3,209,35.638,181.974
3,210,35.493,318.297
3,211,35.864,600.455
3,212,35.863,808.906
3,213,35.654,787.126
3,214,35.64,834.93
3,215,35.402,1186.86
3,216,35.952,1339.62
3,217,35.804,683.185
3,218,36.192,562.991
3,219,35.803,633.088
3,220,35.601,470.394
3,221,35.48,277.361
3,222,35.902,1604.81
3,223,35.728,254.345
3,224,35.876,542.803
3,225,35.715,214.937
3,226,36.093,1322.62
3,227,36.214,739.435
3,228,35.506,362.935
3,229,35.481,1178.01
3,230,36.094,835.194
3,231,35.429,1199.97
3,232,36.034,79.652
3,233,35.749,950.189
3,234,35.997,590.087
3,235,35.778,953.018
3,236,36.4,632.865
3,237,36.149,155.908
3,238,35.684,160.464
3,239,35.997,129.287
3,240,35.436,1146.25
3,241,36.238,49.196
3,242,36.149,986.508
3,243,35.697,366.735
3,244,35.755,215.958
3,245,35.441,323.549
3,246,35.675,254.844
3,247,35.953,1051.84
3,248,35.343,244.47
3,249,35.826,946.559
3,250,35.638,755.247
3,251,35.694,588.653
3,252,35.989,141.349
3,253,35.522,846.826
3,254,35.716,1618.94
3,255,35.861,675.503
3,256,35.908,641.351
3,257,35.886,981.822
3,258,35.506,1162.93
3,259,35.663,99.981
3,260,35.977,579.865
3,261,35.48,266.472
3,262,35.663,157.449
3,263,36.122,397.033
3,264,35.802,448.16
3,265,35.614,1212.58
3,266,35.481,401.443
3,267,35.896,644.407
3,268,35.888,668.917
3,269,35.649,942.173
3,270,35.596,1264.39
3,271,35.963,1586.25
3,272,35.979,1601.81
3,273,35.869,123.049
