5,113,60.392,844.713
5,114,60.044,173.222
5,115,60.382,1307.38
5,116,60.237,392.155
5,117,60.15,792.405
5,118,60.146,780.568
5,119,60.484,884.859
5,120,59.895,145.747
5,121,60.145,284.848
5,122,59.733,1118.62
5,123,60.281,149.717
5,124,60.3,821.844
5,125,60.196,142.525
5,126,59.844,363.928
5,127,60.364,1452.19
5,128,59.87,258.346
5,129,60.484,133.102
5,130,60.117,124.257
5,131,59.598,418.836
5,132,59.894,274.996
5,133,59.759,1156.87
5,134,60.197,983.15
5,135,59.885,94.146
5,136,60.104,155.812
5,137,60.006,558.898
5,138,60.337,237.893
5,139,59.737,464.526
5,140,60.388,601.383
5,141,60.163,433.262
5,142,59.766,390.092
5,143,60.216,525.838
5,144,59.994,119.423
5,145,60.039,148.451
5,146,60.144,823.89
5,147,60.205,579.418
5,148,59.936,1219.16
5,149,59.852,1019.85
5,150,59.952,535.362
5,151,59.971,1010.79
5,152,59.891,1028.46
5,153,59.898,258.11
5,154,59.894,80.512
5,155,60.006,1320.26
5,156,60.344,674.75
5,157,60.16,92.443
5,158,59.74,351.575
5,159,59.981,472.042
5,160,59.747,324.782
5,161,59.928,504.386
5,162,60.261,744.551
5,163,59.937,468.955
5,164,60.022,1323.3
5,165,60.006,243.575
5,166,60.089,445.648
5,167,59.934,227.33
5,168,60.426,1411.37
5,169,60.121,240.352
5,170,59.61,1058.56
5,171,60.191,1311.93
5,172,59.707,1080.7
5,173,60.202,507.446
5,174,59.675,1081.57
5,175,59.968,88.4
5,176,60.091,574.315
5,177,60.023,239.261
5,178,59.883,1078.2
5,179,59.941,897.502
5,180,60.184,86.917
5,181,59.614,1124.29
5,182,60.205,199.749
5,183,60.67,1408.96
5,184,59.929,407.936
5,185,59.637,377.433
5,186,60.376,831.311
5,187,59.551,422.015
5,188,59.913,872.638
5,189,59.958,874.232
5,190,60.231,1604.55
5,191,59.859,364.433
5,192,59.697,393.56
5,193,60.059,1247.6
5,194,60.042,1018.29
5,195,60.556,838.467
5,196,60.317,570.34
5,197,60.202,188.772
5,198,59.974,452.248
5,199,60.258,246.66
5,200,59.617,420.66
5,201,60.359,1009.19
5,202,60.253,174.65
5,203,59.833,1321.74
5,204,60.234,165.552
5,205,60.313,646.42
5,206,59.624,361.802
5,207,60.104,568.49
5,208,59.808,421.672
5,209,60.254,980.172
5,210,59.854,261.268
5,211,60.188,562.212
5,212,59.887,378.004
5,213,60.336,1012.73
5,214,60.379,614.785
5,215,60.017,85.25
5,216,59.983,432.201
5,217,60.231,134.399
5,218,59.912,105.825
5,219,59.78,334.848
5,220,59.983,448.165
5,221,60.64,1537.15
5,222,60.102,575.507
5,223,60.146,178.122
5,224,59.377,1144.88
5,225,59.817,1206.97
5,226,60.182,191.143
5,227,60.16,1295.25
5,228,60.119,254.35
5,229,60.373,688.261
5,230,60.128,1615.57
5,231,59.557,1071.81
5,232,60.208,194.364
5,233,59.992,284
5,234,60.242,186.121
5,235,60.206,580.162
5,236,59.543,1050.58
5,237,60.376,1572.87
5,238,60.159,493.595
5,239,60.092,222.482
5,240,60.342,652.545
5,241,60.04,167.772
5,242,60.139,1397.95
5,243,60.293,620.07
5,244,59.618,1065.08
5,245,59.795,371.959
5,246,60.532,126.852
5,247,59.606,305.285
5,248,59.693,321.126
5,249,60.399,710.179
5,250,59.825,299.548
5,251,59.79,1050.84
5,252,60.466,676.749
5,253,59.654,427.739
5,254,60.692,1572.8
5,255,60.218,788.443
5,256,60.479,652.156
5,257,59.843,398.561
5,258,59.905,278.994
5,259,60.219,777.313
5,260,60.12,139.89
5,261,60.024,500.03
5,262,59.669,319.036
5,263,60.108,1219.06
5,264,59.742,316.682
5,265,59.983,280.925
5,266,60.166,480.513
5,267,60.449,661.797
5,268,60.211,571.816
5,269,59.576,1117.73
5,270,59.637,393.91
5,271,60.131,467.373
5,272,59.992,278.118
5,273,60.17,758.395
5,274,59.611,394.21
5,275,60.158,165.938
5,276,59.758,360.415
5,277,60.246,519.716
5,278,60.076,250.527
5,279,59.932,71.634
5,280,60.311,758.395
5,281,60.021,140.189
5,282,60.398,236.23
5,283,60.156,1412.13
5,284,60.122,442.075
5,285,60.204,544.19
5,286,60.288,828.704
5,287,60.094,43.433
5,288,60.268,144.481
5,289,60.058,745.644
5,290,59.891,444.598
5,291,60.069,539.615
5,292,60.147,518.347
5,293,60.027,253.024
5,294,60.103,973.416
5,295,59.773,415.386
5,296,60.264,648.317
5,297,60.137,207.226
5,298,60.229,600.452
5,299,60.168,602.515
5,300,60.403,1439.72
5,301,59.882,444.595
5,302,60.289,165.222
5,303,59.125,1042.53
5,304,60.163,214.861
5,305,60.384,1552.13
5,306,60.313,194.149
5,307,60.058,254.83
5,308,59.918,238.663
5,309,60.104,717.567
5,310,60.054,504.881
5,311,60.027,509.989
5,312,60.144,507.538
5,313,60.149,153.885
5,314,60.39,209.213
5,315,60.015,393.735
5,316,60.121,162.422
5,317,60.215,213.582
5,318,60.39,829.738
5,319,60.23,1327.09
5,320,59.504,1096.23
5,321,60.414,902.71
5,322,59.75,1032.91
5,323,60.077,773.079
5,324,60.159,129.923
5,325,59.511,1087.75
5,326,60.393,842.618
5,327,60.384,738.981
5,328,60.585,834.455
5,329,60.067,880.381
5,330,59.889,531.605
5,331,60.665,688.307
5,332,59.513,298.537
5,333,60,440.522
5,334,60.53,698.553
5,335,59.999,1165.53
5,336,59.659,352.359
5,337,59.815,1154.56
5,338,60.261,547.58
5,339,59.814,1298.09
5,340,60.204,911.563
5,341,60.415,647.819
5,342,59.872,347.183
5,343,60.076,1347.89
5,344,60.161,206.341
5,345,60.045,451.221
5,346,60.077,87.941
5,347,59.947,565.027
5,348,60.173,162.281
5,349,60.101,148.635
5,350,59.826,404.586
5,351,60.187,160.822
5,352,60.13,900.104
5,353,59.902,248.484
5,354,60.248,806.014
